1647,@ThomasPringleTD #GE16 launch  @wallacemick #Donegal #DonegalConstituency #GeneralElection #DonegalTV,,,
1648,"#EndaOUT because #eircode was a priority """"_()_/ #GE16 #Right2change #MyHomelessFamily #wealthdivide #Right2Water",,,
1649,@jenncuffe09 my results on smart vote #ge16,,,
1650,@labour ok but make sure it's the actual truth and don't just pick the ones that are most convenient to Lab/FG #GE16,,,
1651,General Election is coming.Be prepared with these useful tools from ARC.Can't wait to use. #repealthe8th #Ireland,,,
1652,Last of the summer wine !! #dublinbaysouth  #GE16,,,
1653,Great to have @DeirdreCluneMEP canvass with us today in Glanmire,,,
1654,Support for Ireland's ruling coalition falls as election looms: Support for Ireland's ruling coalition fell in...,,,
1655,How can your newsroom make an impact online during the Irish General Election?Come hear our experts on Jan 27  #GE16,,,
1656,"@labour @FineGael AusterityParties, Screaming stability to STOP us electing politicians who wont bailout banks #GE16",,,
1657,Best of luck to my friend @seansherlocktd      tonight at @FirgroveHotel #vinb #ge2016,,,
1658,"@Revolution_IRL never in the history of Ireland has so few done so much harm to so many. Med cards homelessness, health, crime. #ge16",,,
1659,When @DefMarIreland back you though? #CWKK #GE16 >,,,
1660,#Labour TD is not happy with latest #jobsfortheboys stunt Don't worry the Irish People will take care of that #GE16,,,
1661,"There should be no quotas, people should be there on merit.",,,
1662,Water protest on O'Connell st.. #GE16,,,
1663,#EndaJokes When's a #Stroke not a stroke? When you can #Spin legislation to justify it #Burton #Martin #GE16  ,,,
1664,Great to be out on the doors in Cabra with @JoeCostelloTD today. Positive response. #GE16,,,
1665,"@PetRabbitte @geraghty040 must have overstayed their welcome in the Dail bar,massive hangover waiting #GE16",,,
1666,"Overheard this gem about an #GE16 candidate canvassing  earlier ""He is in such a hurry his shadow is having difficulty keeping up with him""",,,
1667,After a reported €30k pay increase Micheal Martin calls for a fair society. #GE16 #af16,,,
1668,"Have @FineGael actually decided what their policy is on USC? There was a lot of confusion & kite flying, are they abolishing it or not?#ge16",,,
1669,#ballyheasaysno Meeting  Gov Lane (Central Bank) to get justice on the debt  at 1:08:22 #OFlynn4CorkNW #GE16  ...?,,,
1670,#EndaOUT because they want to desalinate seawater  #GE16 #Right2change #MyHomelessFamily #wealthdivide #Right2Water,,,
1671,"Enda says the date of the election is immaterial, won't announce date in speech tonight #fgaf16 #ge16",,,
1672,Minor tweaks but no change to pecking order in #DBS #GE16. @fiannafailparty drop & @FineGael chance of 2 increases.,,,
1673,"Ireland Is Set To Vote On A New Flag, What Do You Make Of The Options",,,
1674,Rats leaving the sinking ship Vs the ship leaving stinking rats.  The ship is #PeoplePower The leaving is #GE16,,,
1675,Follow Us #GE16,,,
1676,GALWAY! Pz RT Be the Pro Choice voice in your constituency. Places still available.,,,
1677,The political analysis on @RTERnaG is often very insightful and on another level to some other stations. Ach go háirithe ar @Cormacag5 #ge16,,,
1678,Irish government funded #rte #aertel  #anti #russian #propoganda #rtebias  #voteASH #ge16   @rt_com @BrianGauspohl,,,
1679,That feeling when all results seem like a disaster #ge16,,,
1680,Hear #Cork South West candidate @JohnnyOMahony1 say why you should #VoteGreen2016  @GreenParty_IE #GE16,,,
1681,@adstack68 don't really talk politics on my Twitter it seems to upset folk I do like an ol debate! I ll watch out for your #GE16 tweets,,,
1682,"Micheál Martin kicks off the first Leaders' Questions of 2016: ""I wish you a happy new year Taoiseach, apart from the election."" #GE16 #dail",,,
1683,"Anyone voting for the same old parties in #ge16, this will be the government's reponse to any of your concerns",,,
1684,Lots of good stuff in the #socdems manifesto but lacks the big radical idea a new party needs to make an impact. #ge16 #RadicalOrRedundant,,,
1685,@richardcalhoun @EddyJBlue  I suppose if you were resident you could even stand for election in Ireland never mind vote. If you wished.,,,
1686,"Interesting..""@caulmick: The @SocDems Manifesto - we will abolish #IrishWater #not1pipe #socdems #GE16 #Jan23",,,
1687,"Enda Kenny 2010: ""I will put the State's house in order."" #MyHomelessFamily  #GE16  #vinb",,,
1688,Spread the word and help make #repealthe8th a RED LINE ISSUE in #GE16! We just need you to tell 5 friends #JustTell5,,,
1689,THE Fianna Fáil voter #ge16 boot them out for another 10 years & save your children from these chancers,,,
1690,"Spent about four hours this evening trying to get a printer to work, by comparison a #ge16 campaign will be child's play",,,
1691,"Holed up in a Jury's Inn, Green Party Councillor Hiroshima Hannigan rejected calls for improved dog prospects. #ge16",,,
1692,"@Humanisticus The more out of the country, the less can vote. The longer @EndaKennyTD holds off #GE16 date, the less can come home to vote.",,,
1693,"Correct observation, FF in no position to be leading a govt, only FG will & ensure we keep the recovery going #ge16",,,
1694,Is @RuthCoppingerTD sitting on a seesaw? Hasn't done her research on health, very disappointing @LatedebateRTE #GE16,,
1695,Great News for #Sat23rd #IrishWater Ireland is set for a lovely warm weekend #Right2Change #ge16,,,
1696,Event kicking off with welcome from chair & now an address from @Paschald to members of Dublin Central. #ge16,,,
1697,Make mental health a priority in #GE16 #Ourstateofmind,,,
1698,#GE16 5 yrs ago I said d only ting I wud hold FG acountble 4 is meaningful  political reform.  Economy will take credit of self. Epic fail.,,,
1699,Muslim community invite politicians to pre-election debate in Dublin,,,
1700,Champion?! My mother has arthritis @LorHiggins Labour cut fuel allowance removed phone allowance and increased prescription charges! #ge16,,,
1701,"I see a lot of #GE16 candidates exploiting the ""public meeting"" poster loophole: potential lawmakers showing a lack of respect for the law.",,,
1702,Enda: The fundamental and central question facing Irish people in #ge16 is: who can keep this recovery going? #fgaf16,,,
1703,Shane Curran is not a confirmed #GE16 candidate in Roscommon-Galway & I believe is unlikely to run. @pppolitics,,,
1704,@EFFanning @irishexaminer if they want the rainbow they'll have to put up with the rain #GE16,,,
1705,season of FALSE PROMISES & BULLS--T & a game played by all the big Political parties so that after #GE16 they still rule.NOT THIS TIME #vinb,,,
1706,Out on the campaign trail with @EricByrneTD and crew in Rialto Cottages today. #GE16 #DubSC,,,
1707,"Shouldn't Michael Lowry relish the prospect of a criminal trial before a jury of his peers, if twelve such could be found anywhere? #GE16",,,
1708,"Looked at PP's #GE16 section. They roughly predict; FG 58 FF 32 SF 24 Lab 10 ""Others"" 34  80 needed for overall majority, FG/Lab miles away",,,
1709,@JJCONeill @EFFanning She has copped on that criticising SF is a guaranteed way of getting air play in the run up to @GE16.,,,
1710,"Do anyone trust Fianna Fail with another bank? Pls tell them we own the banks regualte them, nationalise themcorksredfm#ge2016#arffheis",,,
1711,Hi @fiannafailparty I might be wrong but are none of your #Wexford candidates on Twitter? #GE16,,,
1712,Dont get caught in the #rattrap #novote for #FF #FG and #Labour #GE16 #getoutandvote #therebellion #theraising,,,
1713,"I know Leo's anxious for Enda to step aside, but the cartridge was a bit much. #fgaf16 #GE16 #vinb",,,
1714,"Politics 2015: The good, the bad and the ugly' Read part 1 of @MichealLehane's #ge16 series",,,
1715,So @FineGael are burning more money on pre election election adverts. New Politics? #GE16 @ElaineByrn,,,
1716,Delighted to have the support of Seamus Prendergast #ge16  #fiannafail ,,,
1717,Eating Cadbury's and thinking feck Enda's recovery and stability maybe I should vote #purple #Jan23 #Right2Change,,,
1718,Not long now :) #GE16,,,
1719,@oisinskelly why start something which we have never done - good luck with your couple of TDs in the corner shouting but no solutions #GE16,,,
1720,Stolen from fb #endakenny #ge16 #ff @SevenO2 @berniequinn,,,
1721,Hanafin #FF members have called on me to 'influence' policy @Independent_ie   #GE2016,,,
1722,Is it true many of your #GE16 candidates can't get suppprters to leaflet drop (not to mind canvass) and are paying ppl to do it @Labour ??,,,
1723,@COTTAGEinEIRE @Independent_ie  Sweet jesas Ruairi Quinnochio signed a contract with students and raised fees the second labour got in #ge16,,,
1724,Irish Election 2016:  Get ready to be hit by a digital deluge  via @IrishTimesOpEd,,,
1725,Best of Luck to @SocDems as thay launch their #GE16 Manifesto today.,,,
1726,Thank you for #RT @RENUAIreland appreciate the support #teamRENUA #GE16,,,
1727,Lowry for @finegael justice minister! #moriarty tribubal,,,
1728,.@StartStrongIrl also want to prevent access to good childcarers that don't reg through their system.  @BreakfastNT #ge16,,,
1729,"It's so wrong it's obscene, immoral and scandalous.",,,
1730,Labour have already shown their willingness to jump into bed with anyone.,,,
1731,Is this there reason to be so smug #GE16  ,,,
1732,This is a real worry. FG all but confirm a deal with Lowry.,,,
1733,How are #GE16 candidates using social media so far?,,,
1734,"#twip If Irish Water has disappeared as an issue for this Election its a sure sign that People don't read their Bills.Mine will be €4,000pa.",,,
1735,"RTE, under Prone, Savage et al, is the great washing machine of the Irish collective brain..but not for much longer. Roll on #ge16 #todaysor",,,
1736,We invested €159.3m in roads in Donegal and are prioritising the N56 Dungloe to Glenties and N56 Mountcharles to Inver Road #GE16,,,
1737,Profile: Minister will keep his seat in Laois - @BreakfastNT predicts #GE16 ,,,
1738,"It's only a matter of time before Sinn Féin is in government, says Adams #ge16",,,
1739,"Róisín Shortall: This manifesto is a vision for the future,  not a pre-Budget submission. #ge16",,,
1740,Interesting: Irish Facebook users to be reminded to register to vote,,,
1741,Judging by what's being written our #media do #ge2016 RT @IzzyKamikaze: GOOD! Who wants 'em in government? [emoticon][emoticon][emoticon],,,
1742,but don't our politicians look only lovely on their #NonElectionPosters #GE16,,,
1743,"""@greentak: BETTING for #GE16  the ' effecient market' speaking--and its migrane inducing. I mean, #FF/#FG..",,,
1744,#FG has €3m to spend on #GE16 but not a penny on #Homeless #TrolleyCrisis etc #EndaOut #Shame #CorruptPolitics,,,
1745,"The FG Auction has started in full swing. No USC 10K extra Garda, inherit tax. Media has duty to expose this rubbish. #socdems #GE16",,,
1746,"@EMedSligo If Consultant F Hickey is correct, 1,750 deaths have needlessly occurred because of A&E overcrowding in the past five years #GE16",,,
1747,LIMERICK! SAT 23RD Talk to your TD training. Make #repealthe8th a red line for #GE16,,,
1748,"i.e. not all FGers have printed their pre-election  on-election posters"" yet. #GE16 decided by printers' schedule.",,,
1749,How do @sinnfeinireland have their election posters up already? #GE16 #IrishElection #IRASinnFein #Criminality,,,
1750,In #Lucan #Palmerstown #Clondalkin #Saggart #Brittas #Newcastle #Rathcoole @amomcnally is running #GE16 #socdems,,,
1751,"#twip Latest #GE16 stunt from fg, abolition of USC, don't tell you the name of new tax to replace it.? ( #IW, #LPT, and ?)",,,
1752,AAA-PBP running 31 candidates and believes 8 can win #Dail seats. Seven of 8 running in Dublin constituencies #ge16,,,
1753,"Enda Kenny 2011: ""fine people working in this [health] service..enormous stress..system has strangled them"" #GE16",,,
1754,Another reason to avoid the Indo #GE16,,,
1755,Ads in national newspapers & 30 billboards across the country isn't cheap. Yet @FineGael spending is outside the #ge16 spending limits.,,,
1756,Gerry Adams launches Mary Lou McDonald's general election campaign,,,
1757,Interview with Taoiseach @EndaKennyTD coming up on the #lstwrd with @cooper_m. #ge16,,,
1758,Kathryn Reilly or @sinnfeinireland never did apologise or make any statement. #GE16 #Cavan #Monaghan,,,
1759,Interesting notification I just got on my #Facebook timeline. Important though. Everyone should do this. #ge16,,,
1760,@nessmul18  rather than a example of any party's own policies. #GE16,,,
1761,Hope to see you at our stand later @jimmydeenihantd #ge16 #fgaf16 #askabouthousing,,,
1762,Are we looking at a Euro collapse #EU #GE16 #irishwater #germany #Europe,,,
1763,Make sure you are registered to vote. Check the register here  #GetOutAndVote #IndAll #GE2016,,,
1764,Beautiful day canvassing in #Clonmel with @cllrmariemurphy @FineGael #GE16,,,
1765,That's #FineGaelNess lots of inquiries no results #GE16,,,
1766,Fund #sandrafay AAA Election Campaign  #ireland #generalelection #GE #Politics #fundingneeded #antiausterity,,,
1767,Putting children at the forefront of election promises #GE16 #InvestInChildhood,,,
1768,.@OgraFiannaFail AGM at #af16 - minutes of last meeting seen by me wants teaching in pleasure based sex ed! #ge16,,,
1769,Get OFF The #MerryGoRound #Stop #Listen #Learn #GE16 Your Vote will Make a Change @ReadaCronin #KildareNorth #VoteSinnFein #Working4U,,,
1770,Between our 2 Health & Children Comm hope to be able to pop over to @ISPCCChildline #InvestinChildhood #ge16 launch,,,
1771,"All welcome to my #GE16 Campaign launch this Sunday at @TaraHotel, Killybegs #donegal! Guest speakers will be @ClareDalyTD and @wallacemick",,,
1772,@AshAshling Thank you for the follow Ashling Good luck in #GE16 Regards Yvonne #Jan23,,,
1773,"The #Dáil is back, judging by the mood it looks like FF,FG and Labour are going to do very well in #GE16. SF+Others look beaten already.",,,
1774,#dubw  @MaryLouMcDonald at packed launch of @loreillysf @sinnfeinireland #GE16 in Dublin Fingal.,,,
1775,In fairness she was probably put up to it by a Taoiseach too cowardly to do his own dirty work.,,,
1776,Can't vote in the Irish General Election from the US... I just assumed there'd be a system in place for it.,,,
1777,What would it be like to live in a country where the most vulnerable people trusted the govt and felt they were doing their best?  #ge16,,,
1778,Micheal Martin on the ropes on @thisweekrte when asked about coalition with @FineGael. #GE16,,,
1779,#Apple corporation to fight paying broke Ireland tax owed  #GE16 #marian #Jan23 #right2water,,,
1780,Don Baker entertaining the large crowd at @MaryLouMcDonald Election Launch  @sinnfeinireland #TeamMaryLou #GE16,,,
1781,"@EndaKennyTD on Property Tax, 1994: ""It is morally unjust and unfair to tax a person's home."" #GE16",,,
1782,"Michael Ring 2011: ""and I honestly believe that we're going to have an overall majority"" #GE16  #vinb",,,
1783,"Attending @MigrantRightsIR pre-election event. Key issues; immigration reform, access to education, proper wages/job, family & health. #ge16",,,
1784,"@gavreilly agree but FG in their present political leanings would have been lined up & shot as traitors, they crushed vulnerable ppl #ge16",,,
1785,#ABI #TBI #Ireland2016 #Ireland #UnitedNations please support 2016 Election Pledge campaign for survivors of sABI,,,
1786,Worthless advice from a bookie's runner.  #Marian #GE16 @Labour,,,
1787,@LorHiggins @Hippoclides @PaidiCole @EricByrneTD @labour @labourwomen Please tell me it's a Henry St knockoff ?,,,
1788,#MyHomelessFamily was all caused by FG-Lab/RNU policy of selling thousands of NAMA property cheaply to vulture funds. Remember this in #GE16,,,
1789,@Simonablake @TheUSI plenty more to come! #GE16,,,
1790,"Don't let spin fool you. You have a choice. Check the register, make sure you have a vote. Stop the coronation #ge16",,,
1791,We're making equality in education an election issue! Today we're  launching our  campaign to get Ireland talking...,,,
1792,@AlexWhiteTD @PatKennyNT 53% say no. That clears that up so. #GE16,,,
1793,The army is running out of steam! Time for coffee! #GE16 @GeorgeHiggins82 @Martinablake15,,,
1794,Find out what happened when the Feminists landed at the recent FiannaFail Ard Fheis! #GE16 #fun&frolics ,,,
1795,BALTIC canvass in Ellenborough this evening with firm support & some undecided -all to play for #GE16,,,
1796,Just three FF TDs in favour of changes to country's abortion laws. #af16 #GE16,,,
1797,#Right2Water #Jan23 #Carlow #Kilkenny #GE16 please RT,,,
1798,Irish economic recovery is made-up blarney says influential New York Times op-ed    #GE16,,,
1799,for anyone who wants to see who in their constituency has pledged to #repealthe8th coming up to #GE2016,,,
1800,Will Ireland's General Election 2016 be fought and won on Facebook?   #ge16 #ge2016,,,
1801,What are the implications of the USC plans ahead of #GE16? I asked @justin_doran of @economicsucc. LISTEN:,,,
1802,Too busy. . ..election on way ffs,,,
1803,I hope the people of Tipperary remember the prick that stands over all this in #ge16 @alankellylabour #MyHomelessFamily #cblive #vinb,,,
1804,"Michael Ring 2009: ""And they're there too long. Look at them in the Dáil, they're dreary, they're reary"" #GE16",,,
1805,Hope he has not been let go on his own. We could end up leaving with UK #GE16 #socdems,,,
1806,Undecideds will shape next government. They want candidates who can deliver change from the status quo. Vote #IndAll,,,
1807,General Election Campaign Video By Deputy Clare Daly TD & Cllr Barry Martin  via @YouTube #GE16 #ClareDaly,,,
1808,Wet and windy indeed! #GE16,,,
1809,Advance notice from Joan Burton on the front of Monday's Irish Times that Labour election promises are worthless...,,,
1810,Martin McGuinness is a modern day Padraig Pearse #jointherising  #ge16 #votesinnfein,,,
1811,#DirDemNCM Alan Lawes Meath West #GE16,,,
1812,#finegael you won't get my vote..,,,
1813,"Read #CorkNC candidate, Oliver Moran, calling for a referendum on #Right2Housing at the Green Party convention #GE16",,,
1814,I agree - the @SocialistParty of Ireland probably doesn't stand a chance in the US presidential election. #Rev16,,,
1815,Nice to see Dub 15 featuring in today's @SunTimesIreland showing @IndepAlliance Independents Reception #Dubw #GE16,,,
1816,#GE16 Still Loading.,,,
1817,Sean Penn to chair TV3's leaders debate.   Enda can run but he can't hide.   #vinb #GE16,,,
1818,Just reading @TJ_Politics #ge16 coverage and excited to see @CllrBarryMartin Team up with @ClareDalyTD - know how i'm voting now!,,,
1819,The Sunday Times today called for the Greens to be brought back in from the cold #GE16 #VoteGreen2016,,,
1820,"Is the ""biggest demonstration in the history of the state"" being organised by #Right2Water or #Right2Change ? #GE16",,,
1821,Reminder that only 5 #GalwayWest #ge16 candidates have so far confirmed to be in favour of #repealthe8th,,,
1822,.@BreakfastNT You got Donegal wrong. Candidates are @FintanOToolbox @CPterosaur @JackHammerDD #ge16 #ge2016,,,
1823,Super to see Dr Michael Harty going forward for GE16. A forceful and eloquent advocate for Irish Rural Practice and Rural communities,,,
1824,|@colmomongain's full interview on @thisweekrte with Enda Kenny is well worth a listen  #GE16,,,
1825,"""Will you repeal the 8th?""... ""That's not a question, I demand you repeal the 8th""...  #ge16 #ge2016 #repealthe8th",,,
1826,@DubLoony it's a poor picture. It's like he is hiding around the corner from voters. #GE16 #socdems for equality,,,
1827,And now @Labour organises a project in a brewery. All about jobs. #ge16,,,
1828,@ccferrie @smartvoteie apparently I would vote Greens or Social Democrats if I was home #GE16,,,
1829,Keeping USC could help fund NHS-style health service' - @DonnellyStephen  via @Independent_ie,,,
1830,Great canvas tonight in Oldcourt & Ferncourt with need for change the major theme #BetterWithSF #GE16 #JoinTheRising,,,
1831,But who's going to announce the results of the Irish vote?!,,,
1832,"Enda Kenny 2015: ""You will have to put the army around the banks & around the ATM machines.."" #GE16  #vinb",,,
1833,My letter on abortion in today's @CTribune #GE16,,,
1834,So is he Kilkenny or Tipperary? Or is he just Labour? Will he be canvassing in Kilkenny too? @alankellylabour #GE16 ,,,
1835,Hey @catherinegalway what is your stance on #repealthe8th? It's a red line issue for many people for #GE16 #GalwayWest,,,
1836,@crankyoulwan it won't be an issue in #ge16 either - we have just accepted it. Major parties hardly even bother with lip service,,,
1837,@DrUmarAlQadri @IrishTimes what about the hundreds of radicals here who are not stupid enough to give their location on social media #ge16,,,
1838,Where's the new schools @martinheydonfg I only see xtensions @sket2ndlevel NOW #noschoolnovote #GE16 @ShaneBeattyKFM,,,
1839,Excellent event tonight in support of #women4elect #GE16 #women @women4election @IIEABrussels !!,,,
1840,A big thank you to all who came to my #ge16 campaign launch yesterday!Here are some of the highlights by @DonegalTV,,,
1841,@mcgconor 21 days from polling day #whatdayisitenda #ge16,,,
1842,"Not the kind of stories one wants to see  by @genekerrigan #FineGael #Labour wedded to #austerity, #inequality #GE16",,,
1843,#EarlyYears childcare & Family leave policies will be discussed by major pol. parties at our #GE16 event this Wed.,,,
1844,Hope to see you at our stand later @charlieflanagan #ge16 #fgaf16 #askabouthousing,,,
1845,"Calls out racism using disablist tactics- ""smart"" people aren't less racist than those scoring low on IQ tests",,,
1846,@irishtimesvideo @IrishTimes @harrymcgee @FineGael Never a true word spoken. #GE16 #irishwater #Right2Water,,,
1847,Enda Kenny is returning Ireland to the boom and bust policies of Charlie McCreevy - @PearseDoherty  #ge16,,,
1848,"@bridsmith speaking at @MigrantRightsIR Q & A with #GE2016 candidates in Wynns Hotel, Dublin.",,,
1849,@bluedotmg @maryharryheff Its Election time in Ireland as the Sheepole vote !,,,
1850,"t canvassing in Oola, Pallasgreen and Doon with Joe Meagher and Michael Barragry #GE16 #Limerick #INDs4Gov",,,
1851,Please donate to my campaign. I promise to deliver. #ge2016 #ge16 #Election2016,,,
1852,#Sligo where does the candidate you will vote for in #GE16 stand ?  #SLSDWC  #callthemout,,,
1853,"By the look of him, its about all he's lost he's hunger for!",,,
1854,".@daracalleary: ""Our Ireland is one of fairness & equality. We will ban zero hours contacts."" #af16 #ge16",,,
1855,"It's only a matter of time before Sinn Féin is in government, says Adams #GE16",,,
1856,"Speaking at a casino in Crumlin, Anti Austerity Alliance Senator Fierce Cullen railed against heavier Gardaí. #ge16",,,
1857,Self praise is no praise #GE16 what a bullshit government. @EndaKennyTD is full of BS & living on another planet,,,
1858,Scandal in run up to Irish election. Candidate is rejected by all main parties for being far to human and truthful. ,,,
1859,"@kevosullivan07 I thought so, FG and Labour back cronyism I hope people remember that at #ge16",,,
1860,@seanmac65 @MoranPaul52 @bengilroy @Labours Imagine already being unpopular and then being part of the #Labour party. #GE16 #Diaster,,,
1861,#Breaking144 Varadkar happy to remain as Health Minster should FG win General Election: Health Mi...  #AceNewsDesk,,,
1862,These are the 10 most important constituencies in the general election  #ge16,,,
1863,"Enda Kenny 2009: ""..if you're serious about changing politics..demonstrate that you have the courage"" #GE16  #vinb",,,
1864,Will the Dublin government also defend the Dublin resolution? Maybe a question for GE16 candidates?,,,
1865,"Can Eric Byrne's paid leafleters not see our  o junk mail"" sign on our post box?[emoticon] #Propaganda #GE16 #LabourOUT",,,
1866,Yet no photos from the doors ye were run from. #BackStabbers #Traitors #BurtonOUT #GE16,,,
1867,"Noonan, two yrs ago; ""We can't get rid of USC, it brings in too much money"". Now #FG vowing it'll be gone. How times change #ge16 #cblive",,,
1868,Hope to see you at our stand later @brianwalshfg #ge16 #fgaf16 #askabouthousing,,,
1869,"Arthur Spring TD, a self-made man, has in his pocket a piece of paper that could shame Shane.  #vinb  #GE16",,,
1870,Ahh @labour the party who will hopefully destruct come #ge16  ,,,
1871,Well done tonight .@PaulDonnellySF on #cblive. Not long now - the ground troops are ready. #ge16,,,
1872,The time for debate has long passed we need action not words #homeless #ge16,,,
1873,Today on @PatKennyNT #NoDoctorNoVillage #GE16,,,
1874,The worst little country in the world to be disabled' @TomClonan @DisabilityFed #disableinequality #GE16,,,
1875,Cronyism coalition - nothing changes without real change #Jan23 #GE16,,,
1876,Dead right @PadraigMacL. 97% of the ppl I met on canvasses in #Naas and #Kilcock today were furious with Fine Gael and Labour #GE16 #KildNth,,,
1877,Joan Burton will be a guest @RyanTubridyShow  and she will have a job for everyone in the audience. #ge16 ,,,
1878,Right2Water says household water charges are subsidy to business #GE16,,,
1879,@keeado @pro_rur_ireland nonetheless that the idea is out there so close to election is a worry. Surely though Lab won't be in Govt again,,,
1880,Calling all #GE16 at the @FineGael #finegaelardfheis to make their promise to children to #investInChildhood @ispccchildline,,,
1881,Hi @kencurtin. Are @SocDems planning to run a candidate in #CKK for #ge16? I've asked the @socdems account directly a few times but no reply,,,
1882,@FineGael are so obsessed with scraping the USC as its a rich tax. Rich can't use their tax loop holes against it. It hits all income #GE16,,,
1883,Our babies were compatible with life and love'   #ProLife #GE16,,,
1884,A henchman of corruption and the perversion of politics. Widely praised today. Always telling the Big Lie. #ge16,,,
1885,Fine Gael in panic over Lowry courtship #Ge16 #cblive,,,
1886,Stark contrast in how Renua plans to treat people on different incomes! #GE16 ,,,
1887,Out in Kilnamanagh today. No respite care at all for a severely disabled young adult & the impact of 2012 pension cuts were big issues #GE16,,,
1888,@TheRavenxx @DeborahCurran seems #dailymail has a crystal ball  #GE16,,,
1889,Our State should Take-over Distressed Mortgages  #ge16 #Evictions #homeless #Bank dictate!,,,
1890,#ge16 Hitching his wagon to Shane Ross won't win Fitzmaurice any votes. What does Shane Ross care about Roscommon? [6/7],,,
1891,Fantastic leaflet.,,,
1892,"@AlexWhiteTD @PatKennyNT ... Well, you & wind industry should go and do a communications course pronto. #GE16",,,
1893,"Developers are already there and lobbying their interests""- @rodericogorman  #VoteGreen2016 #GE16
1894,Before any election dates are announced and any electioneering begins we at Ireland Long Held in Chains publish...
1895,Do remember how Kathryn mocked Christians last year with her tweet about Christ. #GE16 #Cavan #Monaghan
1896,""Enda Kenny has not been interviewed in FIVE years,would YOU elect that level of 'contempt' for-you to represent you? #vinb #rtept #GE16",,,
1897,Ppl need to look at Tory Britain today and what's happening to know that Ireland under FG will be exactly the same #todaysor #GE16,,,
1898,Excellent canvass today for @labouryouth with @KHumphreysTD. People happy with @labour's hard work in govt #GE16,,,
1899,"@Election_Debate would only love to,but I was referring to the Irish general election!!!  Don't know enough of American politics to comment!",,,
1900,Did he forget about #trolleycrisis  ? #FG #GE16,,,
1901,Over to @rtetwip for some #GE16 talk to ease the Patriots-induced rage. #twip,,,
1902,"@dublincityfm @labour should join forces with @RENUAIreland   very similar far right views, and both will be irrelevant after #GE16",,,
1903,"an Ireland for all"" leaflet from Fianna Fail #ge16
1904,Keeping alive the Spirit of James Connolly #jointherising #ge16 #vinb #gerryadams
1905,""Shane Ross TD, the stockbroker, ceaselessly praised Anglo-Irish Bank and Nationwide, and endlessly criticised David Begg. Odd, that. #GE16",,,
1906,@EndaKennyTD do you remember this one?!  #GE16,,,
1907,@TheNotoriousMMA will you be voting in the election? Will you be encouraging others to vote. Could help boost turnout. Irish not American.,,,
1908,"""I think I saw you on Vincent Browne one night, you didn't know what you were saying"" #ge16 #ge2016 #vinb #af16",,,
1909,#irishwater will be a huge #GE16 issue make no mistake about that @labour @finegael,,,
1910,WOULD NORTH KOREA TAKE THIS TABLE............. #VINB #twip #GE16,,,
1911,"Enda Kenny, 2011: ""We will ensure proper accountability for decisions"" #thatsFineGaelness #GE16",,,
1912,EducateTogetherDivestment must be funded adequately - cannot be a 'no-cost' solution to discrimination. jonathanhealy NewstalkFM #GE16,,,
1913,"Enda Kenny, 2011: ""Our FairCare plan will cut waiting lists and end the apartheid in our health system"" #GE16  #vinb",,,
1914,Typical #RTE #drivetimerte just completely ignored question of FG/Lab Budget 16 'tax bribe'. Not to mention borrowing billions to buy #ge16,,,
1915,"#liveline Banana Republic, this is lab in Government.! #GE16.! Make your blood boil.!",,,
1916,"If @FineGael are voted back in more hospitals will be closed, and more Irish people will leave the country #GE16",,,
1917,"Paddy is a salt-of-the-earth kind a'fella, candidate for #democracy #ge16 #corkeast",,,
1918,Kenny refuses 11 chances to rule out Lowry as a likely kingmaker  via @Independent_ie Voye FG get Lowry  #Ireland,,,
1919,Worrying - No mention of commitment to 0.7% ODA from either govt party in  @AodhanORiordain @Fergusodowd #stand4justice #ge16,,,
1920,@nytimes @EducateTogether equal education big election issue all over Ireland #noschoolnovote @sket2ndlevel,,,
1921,Irish Independent take on Cork North West for the upcoming general election. ..,,,
1922,@MrJustinMac @morningireland could it be she is looking for a 'lend' of the Barrett vote just this once #ge16,,,
1923,"Bye Bye Terence Flanagan , good riddance #DBN #GE16",,,
1924,Seeking political advice @GCraughwell and @noelwhelan #ge16,,,
1925,Only reason @labour & @FineGael won't tell you the date you can vote on is they need to produce more spin. #GE16,,,
1926,Standing ovation for Minister Michael Noonan #fgaf16 @FineGael @campaignforkate #ge16,,,
1927,TDs are back from their Christmas break - and they've got one thing on their minds  #ge16,,,
1928,Child poverty is not an issue any government or pary should be complacent about #SocDems #BetterFuture,,,
1929,sense at last. Merkel dictates not govern+she is not above the law. Ignoring Dublin declaration.@irishexaminer#ge16,,,
1930,Anyone know how many #ge16 declared candidates there are at present or where I could find it? @gavreilly?,,,
1931,"Enda Kenny 2011: ""Fine Gael in govt will set about renegotiating the IMF-EU deal"" #GE16  #vinb",,,
1932,Selective amnesia #fgaf16 #EndaOUT,,,
1933,Standing ovation from the large crowd here in Dublin. @sinnfeinireland #TeamMaryLou #GE16,,,
1934,"Ireland: 80,000 more students registered to vote in General Election: Some 80,000 students have been regi...  (IT)",,,
1935,"@labour as long as ure not poor, sick, disabled, lone parent, if you are then get lost #GE16",,,
1936,good resources for figuring out who to vote for in #GE16 mots?? #repealthe8th is a must but finding it hard to suss stances on other issues,,,
1937,#LabourOUT #GE16 Never forget,,,
1938,Wait for the sprint finish onto the stage by #GE16 candidates for photos with #endakenny #fgaf16,,,
